128, 107, 47, 55.834, 171.766, 93.523, 171.065, 171.065, 2019/01/24 15:43:49
146, 72, 24, 58.436, 169.931, 94.306, 176.306, 176.306, 2019/01/24 15:43:54
146, 138, 10, 57.555, 192.717, 100.261, 139.449, 139.449, 2019/01/24 15:43:59
151, 115, 7, 61.102, 200.991, 107.339, 114.330, 114.330, 2019/01/24 15:44:04
150, 147, 2, 63.423, 197.020, 113.116, 103.884, 103.884, 2019/01/24 15:44:09
151, 149, 2, 61.696, 196.497, 110.832, 109.463, 109.463, 2019/01/24 15:44:15
150, 148, 2, 62.076, 196.831, 112.595, 108.527, 108.527, 2019/01/24 15:44:20
151, 151, 2, 61.878, 198.113, 113.868, 106.444, 106.444, 2019/01/24 15:44:25
150, 79, 0, 62.427, 197.228, 113.165, 108.114, 108.114, 2019/01/24 15:44:30
151, 134, 15, 61.500, 198.470, 111.978, 110.530, 110.530, 2019/01/24 15:44:35
150, 143, 5, 65.015, 198.203, 118.014, 100.888, 100.888, 2019/01/24 15:44:40
151, 57, 1, 67.188, 198.579, 119.105, 99.632, 99.632, 2019/01/24 15:44:45
