151, 135, 2, 96.297, 177.304, 118.719, 74.681, 74.681, 2019/01/23 16:52:56
150, 142, 0, 95.809, 178.810, 118.739, 74.021, 74.021, 2019/01/23 16:53:01
150, 49, 22, 74.468, 174.163, 146.020, 108.735, 108.735, 2019/01/23 16:53:06
145, 124, 120, 59.887, 159.444, 176.411, 133.694, 133.694, 2019/01/23 16:53:11
151, 151, 40, 58.208, 155.464, 133.245, 128.775, 128.775, 2019/01/23 16:53:16
146, 131, 52, 54.780, 157.641, 143.130, 129.931, 129.931, 2019/01/23 16:53:21
145, 145, 50, 55.402, 155.510, 145.821, 133.166, 133.166, 2019/01/23 16:53:26
149, 149, 10, 54.837, 155.463, 148.302, 131.000, 131.000, 2019/01/23 16:53:31
151, 151, 9, 87.423, 175.007, 121.166, 82.934, 82.934, 2019/01/23 16:53:36
150, 123, 1, 95.942, 177.033, 120.016, 72.894, 72.894, 2019/01/23 16:53:41
150, 111, 0, 94.632, 194.694, 124.000, 71.018, 71.018, 2019/01/23 16:53:46
150, 150, 0, 94.001, 196.847, 123.553, 72.020, 72.020, 2019/01/23 16:53:51
