150, 150, 30, 62.086, 124.907, 54.940, 134.027, 134.027, 2019/01/18 16:36:05
151, 151, 32, 60.805, 125.265, 55.424, 134.728, 134.728, 2019/01/18 16:36:10
150, 150, 31, 61.461, 123.813, 53.780, 135.460, 135.460, 2019/01/18 16:36:15
142, 142, 40, 61.743, 123.211, 54.310, 134.232, 134.232, 2019/01/18 16:36:20
141, 141, 32, 62.070, 123.121, 54.645, 133.660, 133.660, 2019/01/18 16:36:25
149, 149, 37, 61.182, 122.886, 55.289, 134.154, 134.154, 2019/01/18 16:36:30
150, 150, 20, 49.715, 118.387, 64.053, 144.540, 144.540, 2019/01/18 16:36:35
148, 147, 5, 45.845, 114.061, 67.707, 156.408, 156.408, 2019/01/18 16:36:40
149, 147, 8, 47.198, 115.429, 74.320, 153.327, 153.327, 2019/01/18 16:36:45
151, 148, 12, 49.642, 114.676, 72.878, 153.155, 153.155, 2019/01/18 16:36:50
149, 130, 16, 52.609, 115.123, 78.592, 157.292, 157.292, 2019/01/18 16:36:55
151, 125, 5, 46.119, 114.680, 67.048, 154.736, 154.736, 2019/01/18 16:37:00
