139, 81, 8, 57.436, 108.222, 87.778, 209.506, 209.506, 2019/01/18 16:26:27
145, 46, 6, 61.522, 121.674, 90.587, 190.304, 190.304, 2019/01/18 16:26:32
144, 61, 36, 61.760, 116.836, 94.082, 196.131, 196.131, 2019/01/18 16:26:37
124, 83, 60, 61.737, 117.361, 94.084, 197.410, 197.410, 2019/01/18 16:26:42
139, 57, 50, 59.042, 109.877, 86.789, 210.018, 210.018, 2019/01/18 16:26:47
133, 49, 39, 59.726, 112.592, 86.776, 206.959, 206.959, 2019/01/18 16:26:52
139, 11, 8, 57.747, 108.455, 80.818, 216.545, 216.545, 2019/01/18 16:26:57
137, 16, 11, 58.402, 108.438, 81.562, 218.500, 218.500, 2019/01/18 16:27:02
135, 37, 34, 63.259, 124.541, 93.514, 190.595, 190.595, 2019/01/18 16:27:07
134, 13, 7, 59.828, 119.846, 84.769, 194.769, 194.769, 2019/01/18 16:27:12
126, 76, 43, 50.305, 106.250, 61.671, 211.895, 211.895, 2019/01/18 16:27:17
116, 114, 9, 51.939, 82.018, 63.325, 232.298, 232.298, 2019/01/18 16:27:22
