117, 117, 117, 48.383, 103.282, 74.094, 198.880, 198.880, 2019/01/18 16:44:13
130, 116, 116, 46.767, 108.345, 62.716, 200.586, 200.586, 2019/01/18 16:44:18
134, 102, 102, 50.732, 110.471, 67.373, 208.520, 208.520, 2019/01/18 16:44:23
134, 125, 125, 51.977, 109.368, 34.360, 204.328, 204.328, 2019/01/18 16:44:28
133, 133, 133, 47.571, 100.992, 38.677, 199.820, 199.820, 2019/01/18 16:44:33
131, 130, 130, 47.394, 114.700, 36.946, 193.508, 193.508, 2019/01/18 16:44:38
121, 121, 121, 48.094, 135.917, 51.430, 217.983, 217.983, 2019/01/18 16:44:43
126, 126, 126, 48.747, 134.667, 50.802, 216.492, 216.492, 2019/01/18 16:44:48
129, 129, 129, 48.507, 137.333, 51.264, 213.729, 213.729, 2019/01/18 16:44:53
127, 127, 127, 48.014, 134.205, 52.252, 213.394, 213.394, 2019/01/18 16:44:58
129, 129, 129, 48.098, 135.682, 49.682, 213.109, 213.109, 2019/01/18 16:45:03
126, 126, 126, 47.946, 132.937, 48.254, 212.770, 212.770, 2019/01/18 16:45:08
