120, 117, 35, 50.153, 79.641, 62.197, 230.128, 230.128, 2019/01/18 16:24:26
120, 120, 5, 50.184, 82.567, 62.092, 227.625, 227.625, 2019/01/18 16:24:31
121, 121, 23, 50.439, 86.025, 66.041, 222.950, 222.950, 2019/01/18 16:24:36
119, 119, 43, 51.858, 82.395, 68.765, 224.916, 224.916, 2019/01/18 16:24:41
132, 111, 9, 54.801, 85.495, 87.387, 214.991, 214.991, 2019/01/18 16:24:46
129, 129, 7, 54.968, 88.891, 90.535, 211.078, 211.078, 2019/01/18 16:24:51
134, 118, 10, 54.796, 90.364, 88.186, 214.898, 214.898, 2019/01/18 16:24:56
128, 122, 17, 53.991, 85.992, 84.115, 224.615, 224.615, 2019/01/18 16:25:01
124, 122, 21, 51.878, 84.885, 77.148, 223.762, 223.762, 2019/01/18 16:25:06
120, 117, 53, 49.662, 85.872, 74.325, 218.752, 218.752, 2019/01/18 16:25:11
137, 79, 61, 50.498, 88.835, 77.924, 215.215, 215.215, 2019/01/18 16:25:16
142, 76, 24, 57.400, 90.197, 89.632, 215.711, 215.711, 2019/01/18 16:25:21
