143, 143, 42, 42.828, 122.692, 91.448, 157.769, 157.769, 2019/01/18 16:49:06
144, 144, 89, 44.765, 119.257, 87.465, 153.181, 153.181, 2019/01/18 16:49:11
123, 123, 30, 43.360, 121.919, 88.407, 152.122, 152.122, 2019/01/18 16:49:16
110, 110, 56, 42.993, 120.873, 86.736, 153.118, 153.118, 2019/01/18 16:49:21
145, 145, 12, 43.432, 133.821, 87.110, 157.297, 157.297, 2019/01/18 16:49:26
140, 140, 91, 41.846, 130.000, 88.143, 160.314, 160.314, 2019/01/18 16:49:31
143, 143, 33, 42.233, 128.301, 90.294, 160.958, 160.958, 2019/01/18 16:49:36
143, 143, 38, 46.037, 127.657, 91.336, 163.049, 163.049, 2019/01/18 16:49:41
140, 140, 64, 44.525, 129.750, 89.586, 161.536, 161.536, 2019/01/18 16:49:46
137, 137, 101, 41.656, 128.117, 92.898, 161.175, 161.175, 2019/01/18 16:49:51
138, 138, 79, 43.305, 127.152, 97.261, 160.399, 160.399, 2019/01/18 16:49:56
141, 141, 83, 42.290, 127.894, 86.113, 159.745, 159.745, 2019/01/18 16:50:01
