135, 135,  44, 42.462, 130.615, 71.704, 176.281, 176.281, 2019/01/18 16:16:04
137, 137,  32, 43.960, 134.599, 75.591, 171.518, 171.518, 2019/01/18 16:16:09
137, 137,  16, 42.770, 126.307, 71.883, 175.153, 175.153, 2019/01/18 16:16:14
136, 136,  16, 41.225, 127.537, 71.743, 170.426, 170.426, 2019/01/18 16:16:19
141, 141,  5, 41.725, 132.007, 71.582, 169.291, 169.291, 2019/01/18 16:16:24
138, 137,  35, 42.809, 130.781, 73.000, 171.825, 171.825, 2019/01/18 16:16:29
137, 137,  55, 42.705, 126.774, 70.774, 176.241, 176.241, 2019/01/18 16:16:34
138, 138,  64, 44.260, 129.674, 72.094, 175.449, 175.449, 2019/01/18 16:16:39
138, 138,  51, 44.179, 129.594, 69.341, 177.428, 177.428, 2019/01/18 16:16:44
139, 139,  16, 43.639, 125.741, 68.827, 176.863, 176.863, 2019/01/18 16:16:49
138, 138,  36, 42.659, 126.435, 69.449, 176.457, 176.457, 2019/01/18 16:16:54
138, 138,  35, 41.888, 128.464, 72.884, 171.377, 171.377, 2019/01/18 16:16:59
