140, 133,  133, 67.534, 150.391, 53.519, 174.286, 174.286, 2019/01/18 16:08:13
139, 139,  139, 67.144, 149.072, 54.439, 181.266, 181.266, 2019/01/18 16:08:18
144, 126,  126, 67.669, 151.770, 52.143, 181.365, 181.365, 2019/01/18 16:08:23
145, 96,  96, 67.106, 149.667, 51.062, 185.656, 185.656, 2019/01/18 16:08:28
148, 66,  66, 67.709, 150.167, 50.470, 186.652, 186.652, 2019/01/18 16:08:33
149, 72,  72, 67.998, 148.389, 49.931, 190.347, 190.347, 2019/01/18 16:08:38
147, 123,  123, 68.102, 148.488, 50.976, 189.333, 189.333, 2019/01/18 16:08:43
144, 137,  137, 67.819, 156.526, 58.285, 174.905, 174.905, 2019/01/18 16:08:48
149, 104,  104, 67.596, 152.885, 55.769, 179.942, 179.942, 2019/01/18 16:08:53
149, 34,  34, 67.761, 152.294, 55.735, 179.235, 179.235, 2019/01/18 16:08:58
150, 84,  84, 67.503, 149.857, 54.095, 182.690, 182.690, 2019/01/18 16:09:03
149, 103,  103, 67.412, 149.049, 54.699, 183.320, 183.320, 2019/01/18 16:09:08
