130, 130, 130, 50.548, 101.815, 77.362, 205.508, 205.508, 2019/01/18 16:43:13
127, 127, 127, 50.786, 103.717, 77.370, 204.299, 204.299, 2019/01/18 16:43:18
126, 126, 126, 48.471, 103.484, 71.937, 205.294, 205.294, 2019/01/18 16:43:23
123, 123, 123, 48.351, 103.309, 71.870, 205.252, 205.252, 2019/01/18 16:43:28
129, 129, 128, 48.957, 104.643, 70.450, 205.566, 205.566, 2019/01/18 16:43:33
128, 128, 128, 48.106, 104.531, 65.133, 204.961, 204.961, 2019/01/18 16:43:38
127, 127, 127, 46.915, 105.205, 64.559, 202.937, 202.937, 2019/01/18 16:43:43
130, 130, 130, 46.642, 102.662, 70.662, 197.085, 197.085, 2019/01/18 16:43:48
131, 131, 131, 45.729, 100.443, 69.893, 194.282, 194.282, 2019/01/18 16:43:53
127, 127, 127, 46.689, 101.173, 65.000, 205.008, 205.008, 2019/01/18 16:43:58
118, 118, 118, 47.339, 103.458, 65.483, 204.669, 204.669, 2019/01/18 16:44:03
113, 113, 113, 47.016, 103.549, 69.195, 202.584, 202.584, 2019/01/18 16:44:08
