133, 132,  101, 41.069, 124.439, 72.212, 174.258, 174.258, 2019/01/18 16:14:04
134, 134,  36, 40.844, 129.119, 70.993, 172.649, 172.649, 2019/01/18 16:14:09
135, 135,  58, 40.350, 129.089, 70.904, 170.037, 170.037, 2019/01/18 16:14:14
132, 132,  29, 40.273, 129.326, 71.235, 169.871, 169.871, 2019/01/18 16:14:19
135, 135,  21, 40.217, 130.252, 71.948, 169.311, 169.311, 2019/01/18 16:14:24
133, 133,  106, 39.927, 128.955, 67.977, 170.481, 170.481, 2019/01/18 16:14:29
135, 135,  118, 40.120, 131.830, 72.600, 166.822, 166.822, 2019/01/18 16:14:34
132, 132,  94, 41.414, 128.909, 72.076, 171.136, 171.136, 2019/01/18 16:14:39
137, 137,  43, 41.546, 126.102, 71.518, 170.971, 170.971, 2019/01/18 16:14:44
133, 133,  11, 40.835, 126.925, 70.767, 171.970, 171.970, 2019/01/18 16:14:49
136, 136,  12, 41.076, 129.706, 72.949, 168.059, 168.059, 2019/01/18 16:14:54
137, 137,  32, 41.714, 129.562, 71.745, 169.431, 169.431, 2019/01/18 16:14:59
