148, 148, 18, 49.261, 118.905, 67.412, 151.122, 151.122, 2019/01/18 16:39:05
151, 151, 6, 49.058, 118.066, 69.430, 151.371, 151.371, 2019/01/18 16:39:10
150, 150, 19, 48.879, 115.920, 67.980, 155.240, 155.240, 2019/01/18 16:39:15
151, 149, 14, 49.825, 115.121, 68.490, 155.067, 155.067, 2019/01/18 16:39:20
150, 104, 21, 49.507, 115.490, 69.288, 154.087, 154.087, 2019/01/18 16:39:25
151, 124, 15, 48.652, 116.306, 70.008, 153.121, 153.121, 2019/01/18 16:39:30
145, 144, 19, 51.712, 117.097, 66.097, 149.236, 149.236, 2019/01/18 16:39:36
134, 125, 9, 49.193, 112.952, 69.280, 149.328, 149.328, 2019/01/18 16:39:41
133, 127, 4, 47.867, 110.118, 67.181, 160.638, 160.638, 2019/01/18 16:39:46
132, 132, 7, 48.483, 109.598, 65.848, 164.826, 164.826, 2019/01/18 16:39:51
133, 105, 7, 47.410, 110.829, 67.019, 160.933, 160.933, 2019/01/18 16:39:56
135, 96, 2, 46.292, 113.177, 69.198, 155.615, 155.615, 2019/01/18 16:40:01
