112, 100, 94, 52.119, 74.380, 63.760, 225.150, 225.150, 2019/01/18 16:22:26
126, 121, 28, 51.385, 81.322, 71.298, 218.488, 218.488, 2019/01/18 16:22:31
127, 126, 1, 50.500, 84.056, 72.651, 217.175, 217.175, 2019/01/18 16:22:36
123, 123, 17, 50.081, 79.593, 68.333, 223.911, 223.911, 2019/01/18 16:22:41
123, 123, 31, 49.778, 81.276, 67.138, 225.203, 225.203, 2019/01/18 16:22:46
125, 125, 11, 50.344, 79.872, 67.496, 224.456, 224.456, 2019/01/18 16:22:51
122, 121, 0, 50.401, 78.347, 62.132, 230.554, 230.554, 2019/01/18 16:22:56
122, 122, 1, 50.688, 77.689, 63.418, 231.590, 231.590, 2019/01/18 16:23:01
121, 121, 10, 50.156, 78.959, 62.678, 230.669, 230.669, 2019/01/18 16:23:06
121, 121, 0, 50.161, 78.562, 62.711, 231.636, 231.636, 2019/01/18 16:23:11
122, 122, 45, 50.201, 80.172, 65.082, 228.131, 228.131, 2019/01/18 16:23:16
120, 120, 26, 50.405, 77.142, 61.092, 232.867, 232.867, 2019/01/18 16:23:21
