126, 126, 126, 50.327, 106.056, 74.468, 208.373, 208.373, 2019/01/18 16:42:12
127, 127, 127, 47.615, 104.906, 69.969, 202.772, 202.772, 2019/01/18 16:42:17
130, 130, 130, 47.465, 104.415, 72.177, 203.023, 203.023, 2019/01/18 16:42:22
128, 128, 128, 47.127, 104.172, 71.312, 203.508, 203.508, 2019/01/18 16:42:27
130, 130, 130, 47.981, 104.600, 71.377, 204.515, 204.515, 2019/01/18 16:42:32
130, 130, 130, 49.531, 106.562, 73.162, 204.646, 204.646, 2019/01/18 16:42:37
128, 128, 128, 50.648, 104.977, 74.906, 207.875, 207.875, 2019/01/18 16:42:42
126, 126, 126, 48.073, 103.492, 73.024, 203.571, 203.571, 2019/01/18 16:42:47
126, 126, 126, 49.150, 104.397, 72.476, 204.468, 204.468, 2019/01/18 16:42:52
130, 130, 130, 49.829, 106.446, 73.408, 204.615, 204.615, 2019/01/18 16:42:57
132, 132, 132, 50.390, 108.667, 76.136, 201.409, 201.409, 2019/01/18 16:43:02
129, 129, 129, 51.007, 102.899, 77.969, 206.155, 206.155, 2019/01/18 16:43:07
