148, 118, 1, 62.877, 100.890, 108.542, 185.576, 185.576, 2019/01/18 16:30:45
150, 26, 5, 64.552, 92.231, 112.000, 186.538, 186.538, 2019/01/18 16:30:50
151, 0, 0, 0.000, 0.000, 0.000, 0.000, 0.000, 2019/01/18 16:30:55
144, 73, 3, 64.347, 91.945, 117.918, 189.753, 189.753, 2019/01/18 16:31:00
143, 127, 0, 62.552, 94.142, 114.433, 191.638, 191.638, 2019/01/18 16:31:05
128, 128, 0, 62.324, 96.297, 117.648, 186.641, 186.641, 2019/01/18 16:31:10
127, 127, 0, 62.105, 95.220, 116.165, 188.543, 188.543, 2019/01/18 16:31:15
139, 139, 0, 62.639, 95.863, 117.396, 186.288, 186.288, 2019/01/18 16:31:20
141, 124, 4, 61.946, 92.153, 112.331, 192.710, 192.710, 2019/01/18 16:31:25
143, 122, 12, 62.389, 96.910, 112.156, 187.574, 187.574, 2019/01/18 16:31:30
141, 138, 0, 62.542, 96.051, 108.884, 190.754, 190.754, 2019/01/18 16:31:35
140, 138, 0, 62.205, 98.507, 115.841, 182.094, 182.094, 2019/01/18 16:31:40
