140, 138, 0, 62.884, 95.391, 115.428, 187.312, 187.312, 2019/01/18 16:31:45
140, 137, 0, 64.444, 96.204, 119.015, 186.540, 186.540, 2019/01/18 16:31:50
143, 143, 0, 64.412, 95.664, 117.902, 188.776, 188.776, 2019/01/18 16:31:55
149, 86, 9, 61.373, 89.547, 108.337, 192.023, 192.023, 2019/01/18 16:32:00
139, 127, 8, 61.102, 82.614, 101.291, 196.882, 196.882, 2019/01/18 16:32:05
141, 140, 1, 62.405, 86.586, 109.357, 190.536, 190.536, 2019/01/18 16:32:10
144, 144, 1, 62.738, 87.924, 110.771, 187.035, 187.035, 2019/01/18 16:32:15
144, 144, 0, 62.406, 87.750, 112.771, 185.910, 185.910, 2019/01/18 16:32:20
143, 143, 0, 62.594, 89.084, 115.650, 182.441, 182.441, 2019/01/18 16:32:25
143, 140, 7, 61.740, 90.343, 115.171, 181.879, 181.879, 2019/01/18 16:32:30
144, 120, 3, 62.200, 87.483, 111.000, 188.192, 188.192, 2019/01/18 16:32:35
142, 137, 4, 62.302, 85.277, 106.657, 191.234, 191.234, 2019/01/18 16:32:40
