144, 139, 114, 44.208, 104.129, 82.655, 153.115, 153.115, 2019/01/18 16:48:06
148, 148, 107, 44.893, 95.142, 86.939, 153.628, 153.628, 2019/01/18 16:48:11
151, 117, 107, 49.892, 94.838, 87.444, 147.974, 147.974, 2019/01/18 16:48:16
148, 147, 107, 45.371, 121.313, 86.156, 155.864, 155.864, 2019/01/18 16:48:21
146, 146, 126, 41.812, 134.459, 85.322, 159.466, 159.466, 2019/01/18 16:48:26
146, 146, 39, 41.046, 137.021, 86.568, 158.466, 158.466, 2019/01/18 16:48:31
145, 145, 38, 40.706, 134.738, 86.166, 157.869, 157.869, 2019/01/18 16:48:36
145, 145, 76, 40.689, 133.083, 84.669, 156.841, 156.841, 2019/01/18 16:48:41
144, 144, 65, 41.999, 128.722, 84.299, 157.493, 157.493, 2019/01/18 16:48:46
146, 146, 51, 42.755, 126.938, 85.260, 154.788, 154.788, 2019/01/18 16:48:51
149, 149, 51, 43.532, 125.517, 85.846, 153.557, 153.557, 2019/01/18 16:48:56
142, 142, 64, 43.576, 124.380, 86.007, 153.930, 153.930, 2019/01/18 16:49:01
