148, 148, 4, 48.333, 107.696, 61.534, 164.709, 164.709, 2019/01/18 16:38:05
149, 149, 9, 47.346, 108.819, 62.953, 161.503, 161.503, 2019/01/18 16:38:10
151, 150, 7, 46.963, 111.433, 64.293, 157.700, 157.700, 2019/01/18 16:38:15
146, 146, 5, 51.950, 108.062, 59.541, 170.164, 170.164, 2019/01/18 16:38:20
146, 146, 5, 52.973, 108.137, 58.856, 171.623, 171.623, 2019/01/18 16:38:25
150, 150, 24, 51.179, 108.873, 61.607, 169.853, 169.853, 2019/01/18 16:38:30
146, 146, 36, 50.007, 109.658, 62.164, 166.575, 166.575, 2019/01/18 16:38:35
151, 151, 11, 48.208, 112.934, 65.073, 158.649, 158.649, 2019/01/18 16:38:40
150, 149, 18, 49.083, 117.235, 70.094, 150.859, 150.859, 2019/01/18 16:38:45
148, 148, 15, 49.495, 116.264, 67.514, 153.122, 153.122, 2019/01/18 16:38:50
126, 126, 8, 49.719, 115.865, 66.016, 157.302, 157.302, 2019/01/18 16:38:55
123, 123, 7, 49.594, 118.496, 68.772, 152.659, 152.659, 2019/01/18 16:39:00
