137, 137, 10, 43.119, 127.007, 83.146, 158.533, 158.533, 2019/01/18 16:52:07
128, 128, 80, 43.201, 123.273, 84.867, 156.648, 156.648, 2019/01/18 16:52:12
126, 126, 51, 41.902, 115.127, 84.230, 159.698, 159.698, 2019/01/18 16:52:17
126, 126, 44, 41.355, 115.500, 85.135, 160.794, 160.794, 2019/01/18 16:52:22
130, 123, 50, 42.502, 117.366, 80.585, 164.537, 164.537, 2019/01/18 16:52:27
131, 114, 36, 50.040, 116.342, 69.298, 166.175, 166.175, 2019/01/18 16:52:32
125, 125, 71, 45.553, 113.776, 64.264, 163.768, 163.768, 2019/01/18 16:52:37
131, 131, 45, 44.946, 118.672, 62.069, 161.137, 161.137, 2019/01/18 16:52:42
134, 134, 16, 45.946, 122.142, 63.866, 160.000, 160.000, 2019/01/18 16:52:47
138, 136, 29, 49.862, 134.456, 64.787, 159.096, 159.096, 2019/01/18 16:52:52
137, 137, 19, 48.055, 137.073, 69.022, 154.635, 154.635, 2019/01/18 16:52:57
138, 138, 5, 46.683, 133.159, 66.101, 158.768, 158.768, 2019/01/18 16:53:02
