126, 117,  117, 65.081, 142.786, 57.026, 188.342, 188.342, 2019/01/18 16:11:14
130, 118,  118, 65.239, 145.000, 58.636, 184.898, 184.898, 2019/01/18 16:11:19
126, 105,  105, 65.428, 143.962, 60.114, 184.305, 184.305, 2019/01/18 16:11:24
123, 111,  111, 65.324, 140.423, 56.811, 189.378, 189.378, 2019/01/18 16:11:29
133, 117,  117, 65.389, 140.581, 57.111, 188.402, 188.402, 2019/01/18 16:11:34
127, 116,  116, 65.413, 140.733, 56.957, 188.560, 188.560, 2019/01/18 16:11:39
131, 100,  100, 65.882, 142.030, 56.240, 189.110, 189.110, 2019/01/18 16:11:44
137, 67,  67, 67.035, 142.791, 60.030, 184.254, 184.254, 2019/01/18 16:11:49
133, 113,  113, 66.797, 143.894, 59.690, 183.796, 183.796, 2019/01/18 16:11:54
135, 105,  105, 67.535, 141.381, 53.543, 188.400, 188.400, 2019/01/18 16:11:59
127, 121,  121, 67.895, 143.264, 65.669, 181.397, 181.397, 2019/01/18 16:12:04
130, 122,  122, 68.425, 142.926, 64.041, 186.639, 186.639, 2019/01/18 16:12:09
